stu4	charter	dcode	year	wchildpoverty_percent	housing_estimate	pop_estimate	white_percent	employee_ben	r4c	r1a	instr_sal_reg	instr_sal_special	ss_instr	aa_percent	ai_percent	asian_percent	pacific_percent	otherrac_percent	novehicle_percent	dif1	post1
1	0	63090	2008	0.242	5413	12048	0.791999996	1745579.625	0	4866266.03	5438828.33	961372.0625	801666.4375	0.114	0.003	0.045000002	0	0.002	0.07	-5	0
1	0	63090	2009	0.242	5413	12048	0.791999996	1718277	0	4605477	5671381	967330.0625	800879.4375	0.114	0.003	0.045000002	0	0.002	0.07	-4	0
1	0	63090	2010	0.242	5413	12048	0.791999996	1656280.5	0	4423956	5885316.5	972017.1875	831961.5	0.114	0.003	0.045000002	0	0.002	0.07	-3	0
1	0	63090	2011	0.242	5413	12048	0.791999996	1445378.75	0	4151458.25	5757843	1020621	650253.25	0.114	0.003	0.045000002	0	0.002	0.07	-2	0
1	0	63090	2012	0.242	5413	12048	0.791999996	1424956.5	0	3770335.25	5592271.5	1022040.688	591991.625	0.114	0.003	0.045000002	0	0.002	0.07	-1	0
1	0	63090	2013	0.242	5413	12048	0.791999996	1515443.875	0	3435473.25	5701884	1047213	627884.5	0.114	0.003	0.045000002	0	0.002	0.07	0	1
1	1	63090	2014	0.242	5413	12048	0.791999996	1579847.5	0	3275208.5	5804977.5	1024066.25	687315.75	0.114	0.003	0.045000002	0	0.002	0.07	1	1
1	0	63090	2015	0.242	5413	12048	0.791999996	1626673.75	0	3333451.75	5592407	886358.0625	808267.875	0.114	0.003	0.045000002	0	0.002	0.07	2	1
1	0	63090	2016	0.242	5413	12048	0.791999996	1715702.75	0	3471065.49	5455681.5	844564.0625	854576.75	0.114	0.003	0.045000002	0	0.002	0.07	3	1
2	0	63100	1995	0.037	13683	31389	0.742999971	8365000	93000	17067000			1218000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-17	0
2	0	63100	1996	0.037	13683	31389	0.742999971	9001000	0	19025000			1559000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-16	0
3	0	63100	1997	0.037	13683	31389	0.742999971	8773000	0	19985000			1899000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-15	0
3	0	63100	1998	0.037	13683	31389	0.742999971	8833000	0	21186000			2185000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-14	0
3	0	63100	1999	0.037	13683	31389	0.742999971	9095000	73000	22769000			2397000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-13	0
3	0	63100	2000	0.037	13683	31389	0.742999971	10275000	76000	23710000			2400000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-12	0
3	0	63100	2001	0.037	13683	31389	0.742999971	10966000	74000	24687000			2633000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-11	0
3	0	63100	2002	0.037	13683	31389	0.742999971	12289000	78000	29997000			2735000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-10	0
3	0	63100	2003	0.037	13683	31389	0.742999971	13948000	0	31989000			2779000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-9	0
3	0	63100	2004	0.037	13683	31389	0.742999971	14627000	0	33736000	21218000	4029000	3244000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-8	0
3	0	63100	2005	0.037	13683	31389	0.742999971	16398000	20000	37540000	22603000	3067000	3184000	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-7	0
3	0	63100	2006	0.037	13683	31389	0.742999971	5556714.71	12006	38982176.46	22155120.37	3205384.71	3419634.82	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-6	0
3	0	63100	2007	0.037	13683	31389	0.742999971	5854549	0	39530211.68	23540331.69	3333322.25	3344766.75	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-5	0
3	0	63100	2008	0.037	13683	31389	0.742999971	5595885	0	39895787.49	23335228.89	3095205	3166517	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-4	0
3	0	63100	2009	0.037	13683	31389	0.742999971	5510051.5	0	39459016	24125324	3210026	3240066.25	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-3	0
3	0	63100	2010	0.037	13683	31389	0.742999971	4746451	0	40947764	24847222	3221619	3451352.75	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-2	0
3	0	63100	2011	0.037	13683	31389	0.742999971	4859719	0	39136132	22811702	3061036	3544123.75	0.039999999	0.002	0.186000004	0	0.011	0.026000001	-1	0
3	0	63100	2012	0.037	13683	31389	0.742999971	5002917	0	37017728	23277456	3045417.75	4011660.75	0.039999999	0.002	0.186000004	0	0.011	0.026000001	0	1
3	1	63100	2013	0.037	13683	31389	0.742999971	4778963.5	0	35408164	23393632	2770432	4065346.75	0.039999999	0.002	0.186000004	0	0.011	0.026000001	1	1
3	0	63100	2014	0.037	13683	31389	0.742999971	5071380.5	0	35503684	23448776	2706664	4397113.5	0.039999999	0.002	0.186000004	0	0.011	0.026000001	2	1
3	0	63100	2015	0.037	13683	31389	0.742999971	5356040	0	36310268	23271372	2572009.5	4552745	0.039999999	0.002	0.186000004	0	0.011	0.026000001	3	1
3	0	63100	2016	0.037	13683	31389	0.742999971	5818266	0	37362102.95	22817838	2349722	4823709.5	0.039999999	0.002	0.186000004	0	0.011	0.026000001	4	1
2	0	63110	1995	0.066	9292	23725	0.971000016	3845000	43000	4902000			593000	0.007	0.002	0.004	0	0.004	0.050999999	-17	0
2	0	63110	1996	0.066	9292	23725	0.971000016	4419000	0	5269000			891000	0.007	0.002	0.004	0	0.004	0.050999999	-16	0
2	0	63110	1997	0.066	9292	23725	0.971000016	4711000	0	5545000			969000	0.007	0.002	0.004	0	0.004	0.050999999	-15	0
2	0	63110	1998	0.066	9292	23725	0.971000016	4938000	0	5759000			1294000	0.007	0.002	0.004	0	0.004	0.050999999	-14	0
2	0	63110	1999	0.066	9292	23725	0.971000016	5538000	121000	6308000			1353000	0.007	0.002	0.004	0	0.004	0.050999999	-13	0
2	0	63110	2000	0.066	9292	23725	0.971000016	6301000	119000	7227000			1311000	0.007	0.002	0.004	0	0.004	0.050999999	-12	0
2	0	63110	2001	0.066	9292	23725	0.971000016	6807000	141000	7789000			1478000	0.007	0.002	0.004	0	0.004	0.050999999	-11	0
2	0	63110	2002	0.066	9292	23725	0.971000016	7385000	198000	8572000			1337000	0.007	0.002	0.004	0	0.004	0.050999999	-10	0
2	0	63110	2003	0.066	9292	23725	0.971000016	7941000	184000	9280000			1439000	0.007	0.002	0.004	0	0.004	0.050999999	-9	0
2	0	63110	2004	0.066	9292	23725	0.971000016	8098000	145000	9910000	9220000	1461000	1295000	0.007	0.002	0.004	0	0.004	0.050999999	-8	0
2	0	63110	2005	0.066	9292	23725	0.971000016	8889000	189000	10484000	9596000	1581000	1374000	0.007	0.002	0.004	0	0.004	0.050999999	-7	0
2	0	63110	2006	0.066	9292	23725	0.971000016	3369960.78	162306.25	11689745.2	9866388.66	1561828.35	1324062.91	0.007	0.002	0.004	0	0.004	0.050999999	-6	0
2	0	63110	2007	0.066	9292	23725	0.971000016	3149702.5	213442.75	12608526.12	10351436.63	1533695.375	1113805.375	0.007	0.002	0.004	0	0.004	0.050999999	-5	0
2	0	63110	2008	0.066	9292	23725	0.971000016	3066638.25	141680	13238073.83	10976391.19	1592177	1178593.5	0.007	0.002	0.004	0	0.004	0.050999999	-4	0
2	0	63110	2009	0.066	9292	23725	0.971000016	3578736.75	169440	12597625	11222056	1701112.375	1567025.625	0.007	0.002	0.004	0	0.004	0.050999999	-3	0
2	0	63110	2010	0.066	9292	23725	0.971000016	3219674.25	213092	12086774	12089413	1944543.875	1910568	0.007	0.002	0.004	0	0.004	0.050999999	-2	0
2	0	63110	2011	0.066	9292	23725	0.971000016	3460418	1554306.75	10901918	12538814	1815991.875	2435478.25	0.007	0.002	0.004	0	0.004	0.050999999	-1	0
2	0	63110	2012	0.066	9292	23725	0.971000016	3533734.25	1506496.25	10506757	12629230	1860342.875	1598694.75	0.007	0.002	0.004	0	0.004	0.050999999	0	1
3	1	63110	2013	0.066	9292	23725	0.971000016	3570937.5	1536361.5	10202365	13413340	1945322.625	1490774.625	0.007	0.002	0.004	0	0.004	0.050999999	1	1
3	0	63130	1995	0.24	10063	21303	0.828000009	9327000	319000	2928000			1793000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-17	0
3	0	63130	1996	0.24	10063	21303	0.828000009	10077000	73000	3027000			1437000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-16	0
3	0	63130	1997	0.24	10063	21303	0.828000009	9802000	66000	3028000			1160000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-15	0
3	0	63130	1998	0.24	10063	21303	0.828000009	9965000	8000	3045000			1154000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-14	0
3	0	63130	1999	0.24	10063	21303	0.828000009	10728000	274000	3163000			1433000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-13	0
2	0	63130	2000	0.24	10063	21303	0.828000009	11449000	280000	3269000			1713000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-12	0
2	0	63130	2001	0.24	10063	21303	0.828000009	11494000	361000	3409000			1717000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-11	0
2	0	63130	2002	0.24	10063	21303	0.828000009	11597000	499000	3503000			1967000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-10	0
2	0	63130	2003	0.24	10063	21303	0.828000009	13632000	247334	5036000			1893000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-9	0
2	0	63130	2004	0.24	10063	21303	0.828000009	13776000	251311	5282000	12278000	3692000	1912000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-8	0
2	0	63130	2005	0.24	10063	21303	0.828000009	14548000	286447	5757000	12540000	3702000	2158000	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-7	0
2	0	63130	2006	0.24	10063	21303	0.828000009	5727412.72	304154.64	5961199.76	12664259.77	3695889.28	2130329.99	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-6	0
2	0	63130	2007	0.24	10063	21303	0.828000009	5686517.5	301533.9063	6343637.2	12100848.42	3857100	1871704.25	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-5	0
2	0	63130	2008	0.24	10063	21303	0.828000009	5519699	286747.6563	6577673.7	11820757.77	3975776.5	2755121.5	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-4	0
2	0	63130	2009	0.24	10063	21303	0.828000009	5092198	289494.375	6547265	11935327	4108359.25	2724501.5	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-3	0
2	0	63130	2010	0.24	10063	21303	0.828000009	4807302.5	292794.1563	6669643.5	11675652	4061390.5	2560732	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-2	0
2	0	63130	2011	0.24	10063	21303	0.828000009	4346472.5	322271.2813	5908024	11210944	3958046	2426580.25	0.082999997	0.01	0.008	0.002	0.004	0.111000001	-1	0
2	0	63130	2012	0.24	10063	21303	0.828000009	4962649	279110.1563	5156708	11140849	3948968.5	2339414.25	0.082999997	0.01	0.008	0.002	0.004	0.111000001	0	1
2	1	63130	2013	0.24	10063	21303	0.828000009	4570861.5	48332.39844	5068917	10688228	3969945.5	2464425.75	0.082999997	0.01	0.008	0.002	0.004	0.111000001	1	1
2	0	63130	2014	0.24	10063	21303	0.828000009	4708229	0	4982659	9782684	3611757	2280103	0.082999997	0.01	0.008	0.002	0.004	0.111000001	2	1
2	0	63130	2015	0.24	10063	21303	0.828000009	4454561.5	0	5868925.5	9512984	3183239.25	2274900	0.082999997	0.01	0.008	0.002	0.004	0.111000001	3	1
2	0	63130	2016	0.24	10063	21303	0.828000009	4021388	0	7066957.03	7360925	2815875	2015662.25	0.082999997	0.01	0.008	0.002	0.004	0.111000001	4	1
1	0	63140	1995	0.144	6266	12562	0.88499999	3443000	241000	2561000			986000	0.024	0.009	0.057999998	0	0.003	0.072999999	-14	0
1	0	63140	1996	0.144	6266	12562	0.88499999	3427000	0	2586000			772000	0.024	0.009	0.057999998	0	0.003	0.072999999	-13	0
1	0	63140	1997	0.144	6266	12562	0.88499999	3159000	0	3173000			431000	0.024	0.009	0.057999998	0	0.003	0.072999999	-12	0
1	0	63140	1998	0.144	6266	12562	0.88499999	2910000	0	2619000			532000	0.024	0.009	0.057999998	0	0.003	0.072999999	-11	0
1	0	63140	1999	0.144	6266	12562	0.88499999	3144000	93000	2797000			593000	0.024	0.009	0.057999998	0	0.003	0.072999999	-10	0
1	0	63140	2000	0.144	6266	12562	0.88499999	3403000	0	3467000			686000	0.024	0.009	0.057999998	0	0.003	0.072999999	-9	0
1	0	63140	2001	0.144	6266	12562	0.88499999	3477000	0	3749000			661000	0.024	0.009	0.057999998	0	0.003	0.072999999	-8	0
1	0	63140	2002	0.144	6266	12562	0.88499999	3707000	0	3727000			720000	0.024	0.009	0.057999998	0	0.003	0.072999999	-7	0
1	0	63140	2003	0.144	6266	12562	0.88499999	4118000	0	3915000			801000	0.024	0.009	0.057999998	0	0.003	0.072999999	-6	0
1	0	63140	2004	0.144	6266	12562	0.88499999	4550000	0	4001000	4758000	918000	708000	0.024	0.009	0.057999998	0	0.003	0.072999999	-5	0
1	0	63140	2005	0.144	6266	12562	0.88499999	4001000	0	4112000	4646000	905000	724000	0.024	0.009	0.057999998	0	0.003	0.072999999	-4	0
1	0	63140	2006	0.144	6266	12562	0.88499999	1233704.55	0	4097153.52	3805724.04	789909.65	766632.98	0.024	0.009	0.057999998	0	0.003	0.072999999	-3	0
1	0	63140	2007	0.144	6266	12562	0.88499999	1213984.5	0	4332106.02	3952237.29	692197.9375	525999.375	0.024	0.009	0.057999998	0	0.003	0.072999999	-2	0
0	0	63140	2008	0.144	6266	12562	0.88499999	950410.6875	0	4618014.91	3802700.51	666463.5	607745.375	0.024	0.009	0.057999998	0	0.003	0.072999999	-1	0
0	0	63140	2009	0.144	6266	12562	0.88499999	1025010.375	2096	4445267.5	3634003.5	739798.25	595418.1875	0.024	0.009	0.057999998	0	0.003	0.072999999	0	1
0	1	63140	2010	0.144	6266	12562	0.88499999	950490.5	0	4350860	3606067.75	693797	512358.9688	0.024	0.009	0.057999998	0	0.003	0.072999999	1	1
0	0	63140	2011	0.144	6266	12562	0.88499999	879869.625	0	4450166	3164379.75	649857.1875	487909.8438	0.024	0.009	0.057999998	0	0.003	0.072999999	2	1
0	0	63140	2012	0.144	6266	12562	0.88499999	874371.6875	0	3798660.5	2810279.5	565326.5	531328.625	0.024	0.009	0.057999998	0	0.003	0.072999999	3	1
0	0	63140	2013	0.144	6266	12562	0.88499999	1069313.125	0	3485065.75	3282008.75	565790.25	547811.25	0.024	0.009	0.057999998	0	0.003	0.072999999	4	1
0	0	63140	2014	0.144	6266	12562	0.88499999	1238158.875	0	3202733.75	2967998.75	603439.8125	719867.6875	0.024	0.009	0.057999998	0	0.003	0.072999999	5	1
3	0	63150	1995	0.035	25875	65028	0.723999977	21573000	1432000	44956000			3480000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-18	0
3	0	63150	1996	0.035	25875	65028	0.723999977	23235000	433000	47729000			3720000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-17	0
3	0	63150	1997	0.035	25875	65028	0.723999977	22570000	432000	47961000			3763000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-16	0
3	0	63150	1998	0.035	25875	65028	0.723999977	21857000	309000	52155000			4160000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-15	0
3	0	63150	1999	0.035	25875	65028	0.723999977	22851000	1505000	53363000			5268000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-14	0
3	0	63150	2000	0.035	25875	65028	0.723999977	24941000	1277000	55550000			5363000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-13	0
3	0	63150	2001	0.035	25875	65028	0.723999977	26237000	1783000	56573000			5489000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-12	0
3	0	63150	2002	0.035	25875	65028	0.723999977	27875000	1511000	58279000			5808000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-11	0
3	0	63150	2003	0.035	25875	65028	0.723999977	31426000	1353683	59969000			6170000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-10	0
3	0	63150	2004	0.035	25875	65028	0.723999977	32166000	1807697	60404000	43587000	3469000	6850000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-9	0
3	0	63150	2005	0.035	25875	65028	0.723999977	40413000	1865000	66168000	45133000	3775000	7173000	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-8	0
3	0	63150	2006	0.035	25875	65028	0.723999977	12749693.07	2092998.24	66462953.72	42009400.59	3758072.86	6747909.2	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-7	0
3	0	63150	2007	0.035	25875	65028	0.723999977	12907699	2460992	66766960.98	42989848.03	3939136.5	7454900.5	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-6	0
3	0	63150	2008	0.035	25875	65028	0.723999977	12593375	2437868	68235761.37	44117290.25	4121517	7819320	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-5	0
3	0	63150	2009	0.035	25875	65028	0.723999977	12603483	3635717.5	63138508	44972792	4119485.75	7998775	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-4	0
3	0	63150	2010	0.035	25875	65028	0.723999977	9400457	4506828.5	61997936	44002376	4041400.75	7001305.5	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-3	0
3	0	63150	2011	0.035	25875	65028	0.723999977	8209152.5	5440603.5	58211136	43664088	3894999	6389527	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-2	0
3	0	63150	2012	0.035	25875	65028	0.723999977	7750106.5	2364615.75	53454200	43029332	3722622.5	6060719	0.045000002	0.004	0.201000005	0	0.008	0.027000001	-1	0
3	0	63150	2013	0.035	25875	65028	0.723999977	7515448	2138930	51280808	43259232	3426543	6615146	0.045000002	0.004	0.201000005	0	0.008	0.027000001	0	1
3	1	63150	2014	0.035	25875	65028	0.723999977	7708040	1918882	49347296	42378656	3223401	6469454	0.045000002	0.004	0.201000005	0	0.008	0.027000001	1	1
3	0	63150	2015	0.035	25875	65028	0.723999977	8081805	1913416	49975300	43190648	3503818	6301911	0.045000002	0.004	0.201000005	0	0.008	0.027000001	2	1
3	0	63150	2016	0.035	25875	65028	0.723999977	8197982	1798620	50777589	43892848	3748228	6643685	0.045000002	0.004	0.201000005	0	0.008	0.027000001	3	1
3	0	63200	1995	0.046	37477	84454	0.717000008	22517000	1097000	44260000			5369000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-16	0
3	0	63200	1996	0.046	37477	84454	0.717000008	25882000	0	45194000			8106000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-15	0
3	0	63200	1997	0.046	37477	84454	0.717000008	26911000	0	46450000			7116000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-14	0
3	0	63200	1998	0.046	37477	84454	0.717000008	25206000	0	52433000			7435000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-13	0
3	0	63200	1999	0.046	37477	84454	0.717000008	25254000	43000	53662000			7741000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-12	0
3	0	63200	2000	0.046	37477	84454	0.717000008	28372000	0	55380000			8746000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-11	0
3	0	63200	2001	0.046	37477	84454	0.717000008	31250000	0	55785000			8851000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-10	0
3	0	63200	2002	0.046	37477	84454	0.717000008	35431000	923000	58211000			9171000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-9	0
3	0	63200	2003	0.046	37477	84454	0.717000008	34177000	428937	59521000			8601000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-8	0
3	0	63200	2004	0.046	37477	84454	0.717000008	35832000	0	60825000	40094000	7824000	8087000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-7	0
3	0	63200	2005	0.046	37477	84454	0.717000008	41139000	2783000	61636000	41439000	8055000	8495000	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-6	0
3	0	63200	2006	0.046	37477	84454	0.717000008	15992977.81	2915542.14	62776957.72	42455292.07	8439297.43	8962271.41	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-5	0
3	0	63200	2007	0.046	37477	84454	0.717000008	17942490	2421528	63513301.3	42673511.37	8592847	8220547.5	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-4	0
3	0	63200	2008	0.046	37477	84454	0.717000008	18078898	3224074	64483962.89	41137001.1	8113473.5	8130180.5	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-3	0
3	0	63200	2009	0.046	37477	84454	0.717000008	16592419	2906225.75	61463060	44197676	8460167	9098797	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-2	0
3	0	63200	2010	0.046	37477	84454	0.717000008	17328818	563152.9375	60375536	43999516	8007132	9920965	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	-1	0
3	0	63200	2011	0.046	37477	84454	0.717000008	16256301	597315.1875	57788568	40915608	7609455	8567660	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	0	1
3	1	63200	2012	0.046	37477	84454	0.717000008	15264716	571445.875	52970008	40729800	7612853	8666843	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	1	1
3	0	63200	2013	0.046	37477	84454	0.717000008	15350380	572882.25	52157488	41767236	7557856.5	8523029	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	2	1
3	0	63200	2014	0.046	37477	84454	0.717000008	15988936	603700.25	50136176	42306484	7275604	6946053.5	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	3	1
3	0	63200	2015	0.046	37477	84454	0.717000008	16907548	645361.875	47975728	40421180	6640961	6110424.5	0.142000005	0.002	0.119000003	0.001	0.004	0.043000001	4	1
2	0	63210	1995	0.102	10335	26620	0.940999985	5227000	318000	2221000			238000	0.021	0.004	0.008	0	0.011	0.02	-4	0
2	0	63210	1996	0.102	10335	26620	0.940999985	5773000	0	3936000			261000	0.021	0.004	0.008	0	0.011	0.02	-3	0
2	0	63210	1997	0.102	10335	26620	0.940999985	5854000	0	5225000			293000	0.021	0.004	0.008	0	0.011	0.02	-2	0
2	0	63210	1998	0.102	10335	26620	0.940999985	5392000	0	5989000			371000	0.021	0.004	0.008	0	0.011	0.02	-1	0
2	0	63210	1999	0.102	10335	26620	0.940999985	5783000	414000	6089000			691000	0.021	0.004	0.008	0	0.011	0.02	0	1
2	1	63210	2000	0.102	10335	26620	0.940999985	6184000	92000	6700000			914000	0.021	0.004	0.008	0	0.011	0.02	1	1
2	0	63210	2001	0.102	10335	26620	0.940999985	6247000	97000	6995000			892000	0.021	0.004	0.008	0	0.011	0.02	2	1
2	0	63210	2002	0.102	10335	26620	0.940999985	7106000	0	7565000			1234000	0.021	0.004	0.008	0	0.011	0.02	3	1
2	0	63210	2003	0.102	10335	26620	0.940999985	7999000	0	7999000			1198000	0.021	0.004	0.008	0	0.011	0.02	4	1
2	0	63210	2004	0.102	10335	26620	0.940999985	8807000	51000	8340000	9052000	1972000	1338000	0.021	0.004	0.008	0	0.011	0.02	5	1
2	0	63210	2005	0.102	10335	26620	0.940999985	9425000	37000	9137000	9765000	2130000	1530000	0.021	0.004	0.008	0	0.011	0.02	6	1
2	0	63210	2006	0.102	10335	26620	0.940999985	3446785.89	10889	9651986.12	9285927.83	2266898.39	1641763.65	0.021	0.004	0.008	0	0.011	0.02	7	1
2	0	63210	2007	0.102	10335	26620	0.940999985	3221442.25	30418.38086	10456754.51	9845625.7	2487059	1314113	0.021	0.004	0.008	0	0.011	0.02	8	1
2	0	63210	2008	0.102	10335	26620	0.940999985	3075298	20834.33008	10759227.46	9889414.12	1424415.25	1236313.875	0.021	0.004	0.008	0	0.011	0.02	9	1
